#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,i,j,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto  - 2024
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13009,Sustituciones. Retribuciones básicas,G/442E/13009,,,,,1000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/442E/13101,,,,,13200
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13109,Sustituciones. Retribuciones complementarias,G/442E/13109,,,,,1000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/442E/16000,,,,,170550
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",210,Infraestructura y bienes naturales,21000,Infraestructura y bienes naturales,G/442E/21000,,,,,30000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22105,Productos alimenticios,G/442E/22105,,,,,8000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22108,"Material deportivo, didáctico y cultural",G/442E/22108,,,,,30000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22109,Otros suministros,G/442E/22109,,,,,10000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22602,Divulgación y campañas institucionales,G/442E/22602,FPA0090010,P.O. FEDER 2021-2027,,,203000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/442E/22606,,,,,50000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22615,Otras actuaciones de divulgación y promoción insti,G/442E/22615,,,,,20000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/442E/22706,,,,,375000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,422,A Universidades públicas,42203,UCLM. Gastos de funcionamiento. Contrato-Programa,G/442E/42203,,,JCCM/0000020471,ACUERDOS DE COLABORACIÓN I+D+I,25000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48000,A familias e instituciones sin fin de lucro,G/442E/48000,,,JCCM/0000024791,ACTIVIDADES E.A. ENTES NO LUCRATIV. 2023,120000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48000,A familias e instituciones sin fin de lucro,G/442E/48000,,,JCCM/0000025198,AYUDAS C. DOCENTES EDU AMBIENTAL 2023,40000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48000,A familias e instituciones sin fin de lucro,G/442E/48000,,,JCCM/0000024865,CONVENIO FEMPCLM ESTRATEGIA EDUACION AM,30000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/442E/62000,,,JCCM/0000015996,INVERSIONES CENTROS EDUCACIÓN AMBIENTAL,57500
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,623,Mobiliario y enseres,62300,Mobiliario y enseres,G/442E/62300,,,JCCM/0000015996,INVERSIONES CENTROS EDUCACIÓN AMBIENTAL,30000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442E,PROMOCIÓN Y EDUCACIÓN AMBIENTAL,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/442E/63000,,,JCCM/0000023300,OBRAS CENTROS DE EDUCACIÓN AMBIENTAL,36000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/442F/10000,,,,,72130
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/442F/12000,,,,,454380
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/442F/12001,,,,,46110
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/442F/12002,,,,,47080
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/442F/12003,,,,,39910
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12007,Funcionarios interinos para programas temporales,G/442F/12007,,,,,404100
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12007,Funcionarios interinos para programas temporales,G/442F/12007,FPA0090014,MECANISMO RECUPERACIÓN Y RESILIENCIA. UE,JCCM/MRR0000002,PIMA RESIDUOS. FONDOS MRR,33770
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12007,Funcionarios interinos para programas temporales,G/442F/12007,FPA0090014,MECANISMO RECUPERACIÓN Y RESILIENCIA. UE,JCCM/MRR12I3260,PROGRAMA TEMPORAL RESIDUOS,33110
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/442F/12008,,,,,125390
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12009,Sustituciones,G/442F/12009,,,,,150
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/442F/12100,,,,,348500
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/442F/12101,,,,,654220
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12107,Funcionarios interinos para programas temporales,G/442F/12107,,,,,472220
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12107,Funcionarios interinos para programas temporales,G/442F/12107,FPA0090014,MECANISMO RECUPERACIÓN Y RESILIENCIA. UE,JCCM/MRR0000002,PIMA RESIDUOS. FONDOS MRR,39000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12107,Funcionarios interinos para programas temporales,G/442F/12107,FPA0090014,MECANISMO RECUPERACIÓN Y RESILIENCIA. UE,JCCM/MRR12I3260,PROGRAMA TEMPORAL RESIDUOS,38240
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12109,Sustituciones,G/442F/12109,,,,,150
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/442F/16000,,,,,679660
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/442F/16000,FPA0090014,MECANISMO RECUPERACIÓN Y RESILIENCIA. UE,JCCM/MRR0000002,PIMA RESIDUOS. FONDOS MRR,22340
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/442F/16000,FPA0090014,MECANISMO RECUPERACIÓN Y RESILIENCIA. UE,JCCM/MRR12I3260,PROGRAMA TEMPORAL RESIDUOS,21900
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22602,Divulgación y campañas institucionales,G/442F/22602,,,,,135000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/442F/22606,,,,,73000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22611,Compensación gastos de representación,G/442F/22611,,,,,15000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/442F/22706,,,,,412750
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/442F/23000,,,,,1000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,422,A Universidades públicas,42204,UCLM. Observatorio y otras actuaciones,G/442F/42204,,,JCCM/0000023986,CONV UCLM CATEDRA DE ECONOMIA CIRCULAR,40000
23,DESARROLLO SOSTENIBLE,2305,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,23050000,DIRECCIÓN GRAL. DE ECONOMÍA CIRCULAR Y AGENDA 2030,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,442F,ECONOMÍA CIRCULAR Y CAMBIO CLIMÁTICO,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,422,A Universidades públicas,42204,UCLM. Observatorio y otras actuaciones,G/442F/42204,,,JCCM/0000024668,CONVENIO UCLM AEROBIOLOGÍA 2022,50000
