#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto total - 2014
21,AGRICULTURA,2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, GANADERÍA Y PESCA",711A,DIRECC. Y SERV. GRALES DE AGRICULTURA,4,TRANSFERENCIAS CORRIENTES,43,"A LA A. DEL ESTADO, OO.AA., EE.PP. Y OTROS ENTES P",433,En materia agropecuaria y medioambiental,4331S,Sistema de información geográfica,G/711A/4331S,,,JCCM/0000019583,CONVENIO TELEDETECCIÓN 2014,180000.0
21,AGRICULTURA,2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, GANADERÍA Y PESCA",711A,DIRECC. Y SERV. GRALES DE AGRICULTURA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/711A/61200,,,JCCM/0000000081,INVERSIÓN NUEVA,75000.0
21,AGRICULTURA,2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, GANADERÍA Y PESCA",711A,DIRECC. Y SERV. GRALES DE AGRICULTURA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,613,"Maquinaria, instalaciones y utillaje",61300,Maquinaria,G/711A/61300,,,JCCM/0000000081,INVERSIÓN NUEVA,20000.0
21,AGRICULTURA,2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, GANADERÍA Y PESCA",711A,DIRECC. Y SERV. GRALES DE AGRICULTURA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,613,"Maquinaria, instalaciones y utillaje",61301,Instalaciones técnicas,G/711A/61301,,,JCCM/0000000081,INVERSIÓN NUEVA,10000.0
21,AGRICULTURA,2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, GANADERÍA Y PESCA",711A,DIRECC. Y SERV. GRALES DE AGRICULTURA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,615,Mobiliario y enseres,61500,Mobiliario y enseres,G/711A/61500,,,JCCM/0000000081,INVERSIÓN NUEVA,5000.0
21,AGRICULTURA,2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, GANADERÍA Y PESCA",711A,DIRECC. Y SERV. GRALES DE AGRICULTURA,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario y no laboral,G/711A/82000,,,,,25100.0
21,AGRICULTURA,2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, GANADERÍA Y PESCA",711A,DIRECC. Y SERV. GRALES DE AGRICULTURA,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,G/711A/82001,,,,,4500.0
21,AGRICULTURA,2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, GANADERÍA Y PESCA",711A,DIRECC. Y SERV. GRALES DE AGRICULTURA,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario y no laboral,G/711A/82100,,,,,110000.0
21,AGRICULTURA,2102,SECRETARÍA GENERAL,21020000,SECRETARÍA GENERAL,7,REGULACIÓN ECONÓMICA DE SECTORES PRODUCTIVOS,71,"AGRICULTURA, GANADERÍA Y PESCA",711A,DIRECC. Y SERV. GRALES DE AGRICULTURA,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,G/711A/82101,,,,,48000.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/531A/12000,,,,,117420.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/531A/12001,,,,,12910.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/531A/12002,,,,,9890.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/531A/12003,,,,,8380.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/531A/12008,,,,,19010.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/531A/12100,,,,,91310.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/531A/12101,,,,,150160.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/531A/13002,,,,,38940.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/531A/13003,,,,,50860.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/531A/13008,,,,,19620.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/531A/13101,,,,,3750.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/531A/16000,,,,,123860.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22000,Ordinario no inventariable,G/531A/22000,,,,,6000.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22602,Divulgación y campañas institucionales,G/531A/22602,,,,,100000.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,43,"A LA A. DEL ESTADO, OO.AA., EE.PP. Y OTROS ENTES P",430,"A la AA.EE., OO.AA, empresas púb y otros entes púb",43000,"A la AA.EE., OO.AA, empresas púb y otros entes púb",G/531A/43000,,,JCCM/0000016270,AYUDA ACCESO CRÉDITO EXPLOTACIONES 2009,6190.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,473,En materia agrapocuaria y medioambiental,4731W,Asesoramiento a explotaciones,G/531A/4731W,0000001519,Asesoramiento E. Agrarias. FEADER,JCCM/0000018440,ASESORAMIENTO A EXPLOTACIONES CONV.2011,1644300.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,473,En materia agrapocuaria y medioambiental,4731W,Asesoramiento a explotaciones,G/531A/4731W,0000001519,Asesoramiento E. Agrarias. FEADER,JCCM/0000018965,ASESORAMIENTO A EXPLOTACIONES CONV.2012,1644300.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,473,En materia agrapocuaria y medioambiental,4731W,Asesoramiento a explotaciones,G/531A/4731W,0000001519,Asesoramiento E. Agrarias. FEADER,JCCM/0000017271,GESTIÓN DEL AGUA. EXPLOTACIONES. FEADER,328860.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,473,En materia agrapocuaria y medioambiental,4731W,Asesoramiento a explotaciones,G/531A/4731W,FPA0001519,Asesoramiento E. Agrarias. FEADER,JCCM/0000018440,ASESORAMIENTO A EXPLOTACIONES CONV.2011,245700.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,473,En materia agrapocuaria y medioambiental,4731W,Asesoramiento a explotaciones,G/531A/4731W,FPA0001519,Asesoramiento E. Agrarias. FEADER,JCCM/0000018965,ASESORAMIENTO A EXPLOTACIONES CONV.2012,245700.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,473,En materia agrapocuaria y medioambiental,4731W,Asesoramiento a explotaciones,G/531A/4731W,FPA0001519,Asesoramiento E. Agrarias. FEADER,JCCM/0000017271,GESTIÓN DEL AGUA. EXPLOTACIONES. FEADER,49140.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,0000000206,Asesoramiento gestión del agua. FEADER,JCCM/0000017656,ASESORAMIENTO EN GESTIÓN DEL AGUA 2011,69120.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,0000001512,Asesoramiento E. agrarias. FEADER,JCCM/0000008488,ASESORAMIENTO A EXPLOTACIONES 2007,130500.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,0000001512,Asesoramiento E. agrarias. FEADER,JCCM/0000018440,ASESORAMIENTO A EXPLOTACIONES CONV.2011,182700.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,0000001512,Asesoramiento E. agrarias. FEADER,JCCM/0000018965,ASESORAMIENTO A EXPLOTACIONES CONV.2012,182700.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,0000001512,Asesoramiento E. agrarias. FEADER,JCCM/0000016914,ASESORAMIENTO EXPLOTACIONES CONVOC. 2008,130500.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,0000001512,Asesoramiento E. agrarias. FEADER,JCCM/0000017271,GESTIÓN DEL AGUA. EXPLOTACIONES. FEADER,17060.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,FPA0000206,Asesoramiento gestión del agua. FEADER,JCCM/0000017656,ASESORAMIENTO EN GESTIÓN DEL AGUA 2011,2880.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,FPA0001512,Asesoramiento E. agrarias. FEADER,JCCM/0000008488,ASESORAMIENTO A EXPLOTACIONES 2007,19500.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,FPA0001512,Asesoramiento E. agrarias. FEADER,JCCM/0000018440,ASESORAMIENTO A EXPLOTACIONES CONV.2011,27300.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,FPA0001512,Asesoramiento E. agrarias. FEADER,JCCM/0000018965,ASESORAMIENTO A EXPLOTACIONES CONV.2012,27300.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,FPA0001512,Asesoramiento E. agrarias. FEADER,JCCM/0000016914,ASESORAMIENTO EXPLOTACIONES CONVOC. 2008,19500.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,483,En materia agropecuaria y medioambiental,4831W,Asesoramiento explotaciones,G/531A/4831W,FPA0001512,Asesoramiento E. agrarias. FEADER,JCCM/0000017271,GESTIÓN DEL AGUA. EXPLOTACIONES. FEADER,2550.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,607,Bienes destinados al uso general,60701,Infraestructuras y bienes destinados uso general,G/531A/60701,,,JCCM/0000007065,"OBRAS DE TRANSFORMACIÓN, MEJORA Y MODERN",1231390.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,607,Bienes destinados al uso general,60701,Infraestructuras y bienes destinados uso general,G/531A/60701,0000001523,"Regadíos, otras infraestructuras. FEADER",JCCM/0000007056,CAMINOS RURALES,110110.0
21,AGRICULTURA,2103,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,21030000,D.G. DE INFRAESTRUCTURAS Y DESARROLLO RURAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER ECONÓMICO,53,INFRAESTRUCTURAS AGRARIAS,531A,REGADÍOS Y EXPLOTACIONES AGRARIAS,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,607,Bienes destinados al uso general,60701,Infraestructuras y bienes destinados uso general,G/531A/60701,0000001523,"Regadíos, otras infraestructuras. FEADER",JCCM/0000019588,INFRAES. GESTIÓN RECURSOS HÍDRICOS 2014,428000.0
