#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto fondos totales  2013
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/321A/12001,,,,,2043680.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/321A/12002,,,,,560800.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/321A/12003,,,,,1066800.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12004,Sueldos personal agrupaciones profesiona y Grupo E,G/321A/12004,,,,,13050.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/321A/12008,,,,,739160.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12009,Sustituciones,G/321A/12009,,,,,42830.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/321A/12100,,,,,2251670.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/321A/12101,,,,,3203530.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12102,Otros complementos,G/321A/12102,,,,,67250.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12109,Sustituciones,G/321A/12109,,,,,48720.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13000,Sueldos del grupo I,G/321A/13000,,,,,565480.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13001,Sueldos del grupo II,G/321A/13001,,,,,420230.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/321A/13002,,,,,125220.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/321A/13003,,,,,280940.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/321A/13004,,,,,436130.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/321A/13008,,,,,276210.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13009,Sustituciones. Retribuciones básicas,G/321A/13009,,,,,5920.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/321A/13101,,,,,165110.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13102,Otros complementos,G/321A/13102,,,,,121090.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13109,Sustituciones. Retribuciones complementarias,G/321A/13109,,,,,1500.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/321A/16000,,,,,3754730.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16001,Otras,G/321A/16001,,,,,136600.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22602,Divulgación y campañas institucionales,G/321A/22602,,,,,480920.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22602,Divulgación y campañas institucionales,G/321A/22602,,,JCCM/1900000077,PRODUCCIÓN Y DIFUSIÓN DE PROGRAMAS INFOR,13360.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/321A/22606,,,,,4000.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/321A/22706,,,,,200000.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/321A/23000,,,,,47760.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,321A,DIR. Y SERV. GRALES. EMPLEO Y ECONOMÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23001,A personal laboral,G/321A/23001,,,,,4240.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,466,En materia de empleo y formación,46641,Contratación temporal o en prácticas,G/322B/46641,1150,Fomento y Gestión del empleo. OO.AA.EE,JCCM/1957000100,ACCION LOCAL Y AUTONÓMICA EMPLEO 2011,1677270.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761A,Empleo autónomo hombres,G/322B/4761A,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018205,AYUD.AFIL.S.SOCIAL EXP.AGRARIAS CONV2010,2340.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761A,Empleo autónomo hombres,G/322B/4761A,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018511,AYUD.AFIL.S.SOCIAL EXP.AGRARIAS CONV2011,2400.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761A,Empleo autónomo hombres,G/322B/4761A,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018506,DECRETO AUTOEMPLEO CONVOC. 2011,501600.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761A,Empleo autónomo hombres,G/322B/4761A,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000019189,INICIATIVAS AUTOEMPLEO 2013,2958000.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761B,Empleo autónomo mujeres,G/322B/4761B,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018992,AUTOEMPLEO EMPRENDIMIENTO CONV. 2012,54850.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761B,Empleo autónomo mujeres,G/322B/4761B,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018205,AYUD.AFIL.S.SOCIAL EXP.AGRARIAS CONV2010,5540.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761B,Empleo autónomo mujeres,G/322B/4761B,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018511,AYUD.AFIL.S.SOCIAL EXP.AGRARIAS CONV2011,6600.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761B,Empleo autónomo mujeres,G/322B/4761B,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018506,DECRETO AUTOEMPLEO CONVOC. 2011,543070.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761B,Empleo autónomo mujeres,G/322B/4761B,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000019189,INICIATIVAS AUTOEMPLEO 2013,1479000.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761C,Empleo autónomo discapacitados,G/322B/4761C,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018772,AUTOEMPLEO INVERSIONES CONV. 2012,9420.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761C,Empleo autónomo discapacitados,G/322B/4761C,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018205,AYUD.AFIL.S.SOCIAL EXP.AGRARIAS CONV2010,2340.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761C,Empleo autónomo discapacitados,G/322B/4761C,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018511,AYUD.AFIL.S.SOCIAL EXP.AGRARIAS CONV2011,1300.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761C,Empleo autónomo discapacitados,G/322B/4761C,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000018506,DECRETO AUTOEMPLEO CONVOC. 2011,2040.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761C,Empleo autónomo discapacitados,G/322B/4761C,40,Promoción empleo autónomo. OO.AA.EE,JCCM/0000019189,INICIATIVAS AUTOEMPLEO 2013,493000.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761D,Autoempleo de hombres,G/322B/4761D,,,JCCM/0000018992,AUTOEMPLEO EMPRENDIMIENTO CONV. 2012,216050.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761D,Autoempleo de hombres,G/322B/4761D,,,JCCM/0000017686,CESE TRABAJADOR AUT. CONVOCATORIA 2010,5000.0
19,EMPLEO Y ECONOMÍA,1908,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,19080000,DIRECCIÓN GENERAL DE EMPLEO Y JUVENTUD,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",32,PROMOCIÓN SOCIAL,322B,FOMENTO Y GESTIÓN DEL EMPLEO,4,TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,476,En materia de empleo y formación,4761D,Autoempleo de hombres,G/322B/4761D,,,JCCM/0000019189,INICIATIVAS AUTOEMPLEO 2013,2317120.0
